764.3133333333334,768,764,4,0.37515555555555563,NoObject
764.5,771,764,7,1.2633333333333334,NoObject
764.46,769,764,5,0.6484,NoObject
764.3933333333333,769,764,5,0.4652888888888888,NoObject
764.3133333333334,769,764,5,0.44182222222222217,NoObject
764.3266666666667,768,764,4,0.36662222222222224,NoObject
764.3266666666667,769,764,5,0.5399555555555554,NoObject
764.2933333333333,768,764,4,0.35395555555555547,NoObject
764.3733333333333,769,764,5,0.6739555555555555,NoObject
764.3266666666667,771,764,7,0.6732888888888887,NoObject
764.3133333333334,769,764,5,0.5618222222222223,NoObject
764.1933333333334,767,764,3,0.3292888888888888,NoObject
764.3666666666667,769,764,5,0.6855555555555559,NoObject
764.2666666666667,769,764,5,0.43555555555555553,NoObject
764.2666666666667,771,764,7,0.7155555555555559,NoObject
764.3,771,764,7,0.73,NoObject
764.2666666666667,768,764,4,0.4222222222222221,NoObject
764.32,769,764,5,0.5509333333333333,NoObject
764.2933333333333,767,764,3,0.3539555555555556,NoObject
764.3733333333333,771,764,7,0.8072888888888891,NoObject
764.1733333333333,767,764,3,0.2099555555555556,NoObject
764.2666666666667,769,764,5,0.4222222222222222,NoObject
764.3066666666666,771,764,7,0.7726222222222224,NoObject
764.2533333333333,767,764,3,0.28248888888888884,NoObject
764.3066666666666,769,764,5,0.5326222222222223,NoObject
764.26,769,764,5,0.39239999999999997,NoObject
764.3866666666667,770,764,6,0.6504888888888889,NoObject
764.38,771,764,7,0.9289333333333334,NoObject
764.26,767,764,3,0.3390666666666666,NoObject
764.28,769,764,5,0.44160000000000005,NoObject
764.2533333333333,769,764,5,0.5758222222222222,NoObject
764.2666666666667,767,764,3,0.34222222222222226,NoObject
764.32,769,764,5,0.6175999999999999,NoObject
764.3333333333334,768,764,4,0.5288888888888887,NoObject
764.36,770,764,6,0.7770666666666667,NoObject
759.4533333333334,770,236,534,2074.0078222222232,NoObject
